,,,,,,,,,,,,,,,,,,,,,,
resident.town.id,resident.town,,private.school.location,year,,private.school.total,PK,K,G1,G2,G3,,G4,G5,G6,G7,G8,G9,G10,G11,G12,
15,Bridgeport,,West Hartford,2010-11,,11,1,0,0,0,1,,1,2,0,0,0,1,1,0,4,
15,Bridgeport,,West Haven,2010-11,,7,2,1,0,1,0,,2,0,0,0,0,1,0,0,0,
15,Bridgeport,,Westport,2010-11,,2,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,
15,Bridgeport,,Wethersfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
15,Bridgeport,,Wilton,2010-11,,5,2,0,0,0,1,,1,0,0,1,0,0,0,0,0,
15,Bridgeport,,Windsor,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,
15,Bridgeport,,Woodbridge,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
16,Bridgewater,,Brookfield,2010-11,,6,0,1,2,0,1,,0,1,0,0,1,0,0,0,0,
16,Bridgewater,,Danbury,2010-11,,4,1,0,0,0,0,,1,0,0,2,0,0,0,0,0,
16,Bridgewater,,Kent,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,1,0,2,1,
16,Bridgewater,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
16,Bridgewater,,New Milford,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,
16,Bridgewater,,New Preston,2010-11,,6,2,1,0,0,1,,0,0,0,2,0,0,0,0,0,
16,Bridgewater,,South Kent,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,
16,Bridgewater,,Washington,2010-11,,5,0,1,0,0,0,,0,0,1,0,0,1,1,1,0,
16,Bridgewater,,Waterbury,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,2,0,
16,Bridgewater,,Westport,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
17,Bristol,,Avon,2010-11,,6,1,1,0,0,0,,0,0,1,0,1,0,0,2,0,
17,Bristol,,Bristol,2010-11,,566,104,37,33,43,41,,39,42,41,43,34,26,25,30,28,
17,Bristol,,Cheshire,2010-11,,7,1,0,0,1,2,,1,2,0,0,0,0,0,0,0,
17,Bristol,,Cromwell,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
17,Bristol,,Enfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
17,Bristol,,Farmington,2010-11,,9,0,0,0,0,0,,0,0,0,0,0,1,3,3,2,
17,Bristol,,Forestville,2010-11,,195,20,21,26,22,24,,22,22,12,15,11,0,0,0,0,
17,Bristol,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
17,Bristol,,Hartford,2010-11,,4,0,0,0,0,0,,0,0,1,0,0,2,0,0,1,
17,Bristol,,Kensington,2010-11,,2,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,
17,Bristol,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
17,Bristol,,Manchester,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
17,Bristol,,Meriden,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
17,Bristol,,Middletown,2010-11,,12,0,0,0,1,0,,0,0,0,0,0,2,2,5,2,
17,Bristol,,New Britain,2010-11,,24,3,2,2,2,1,,4,0,3,1,1,2,0,1,2,
17,Bristol,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
17,Bristol,,Newington,2010-11,,4,0,1,0,0,0,,1,0,0,0,0,1,1,0,0,
17,Bristol,,Newtown,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
17,Bristol,,Plainville,2010-11,,18,0,0,1,0,0,,0,1,1,4,3,3,1,1,3,
17,Bristol,,Putnam,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
17,Bristol,,Simsbury,2010-11,,4,0,1,0,0,0,,0,0,1,0,0,0,0,2,0,
17,Bristol,,Southington,2010-11,,29,4,4,6,1,3,,0,1,2,0,3,2,0,2,1,
17,Bristol,,Suffield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
17,Bristol,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
17,Bristol,,Wallingford,2010-11,,2,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,
17,Bristol,,Waterbury,2010-11,,10,2,1,1,1,1,,0,1,0,0,0,1,0,1,1,
17,Bristol,,Watertown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
17,Bristol,,West Hartford,2010-11,,27,4,0,1,2,1,,3,1,2,1,4,1,3,1,3,
17,Bristol,,West Simsbury,2010-11,,2,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,
17,Bristol,,Wethersfield,2010-11,,4,0,0,0,0,0,,0,0,1,0,1,0,0,0,2,
17,Bristol,,Windsor,2010-11,,5,0,0,0,0,0,,1,2,1,0,0,0,0,0,1,
17,Bristol,,"Windsor, CT",2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
18,Brookfield,,Bethel,2010-11,,5,0,1,0,0,1,,1,0,1,1,0,0,0,0,0,
18,Brookfield,,Brookfield,2010-11,,133,32,12,10,11,14,,11,9,12,15,7,0,0,0,0,
18,Brookfield,,Cheshire,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
18,Brookfield,,Danbury,2010-11,,77,10,2,2,1,5,,4,1,5,2,7,10,8,15,5,
18,Brookfield,,Fairfield,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,2,1,0,1,
18,Brookfield,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
18,Brookfield,,Middlebury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
18,Brookfield,,New Milford,2010-11,,28,0,0,1,0,1,,2,1,0,2,1,11,2,6,1,
18,Brookfield,,New Preston,2010-11,,3,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,
18,Brookfield,,Newtown,2010-11,,13,2,2,1,1,5,,1,0,0,1,0,0,0,0,0,
18,Brookfield,,Norwalk,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
18,Brookfield,,South Kent,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
18,Brookfield,,Stamford,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
18,Brookfield,,Trumbull,2010-11,,3,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,
18,Brookfield,,Washington,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,
18,Brookfield,,Waterbury,2010-11,,5,0,0,0,0,0,,0,1,1,0,0,0,2,1,0,
18,Brookfield,,Watertown,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,2,0,
18,Brookfield,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
19,Brooklyn,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
19,Brooklyn,,Danielson,2010-11,,42,4,2,5,8,6,,1,5,1,2,5,1,1,0,1,
19,Brooklyn,,East Killingly,2010-11,,5,0,0,2,0,1,,0,0,0,1,0,0,1,0,0,
19,Brooklyn,,Norwich,2010-11,,2,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,
19,Brooklyn,,Pomfret,2010-11,,8,0,0,0,0,0,,1,0,0,1,0,2,1,1,2,
19,Brooklyn,,Putnam,2010-11,,2,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,
19,Brooklyn,,Taftville,2010-11,,2,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,
19,Brooklyn,,Thompson,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,3,0,1,1,
19,Brooklyn,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
19,Brooklyn,,West Hartford,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
19,Brooklyn,,Willimantic,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
20,Burlington,,Avon,2010-11,,6,1,0,0,0,1,,0,0,1,0,0,1,1,1,0,
20,Burlington,,Bloomfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
20,Burlington,,Bristol,2010-11,,29,2,0,3,2,1,,0,0,2,1,1,6,4,1,6,
20,Burlington,,Cheshire,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,
20,Burlington,,Danbury,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
20,Burlington,,Farmington,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,0,2,2,1,
20,Burlington,,Forestville,2010-11,,7,0,0,0,0,2,,2,0,2,0,1,0,0,0,0,
20,Burlington,,Hartford,2010-11,,4,0,0,0,0,0,,1,0,1,0,0,1,1,0,0,
20,Burlington,,Litchfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
20,Burlington,,New Britain,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
20,Burlington,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
20,Burlington,,Newington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
20,Burlington,,Plainville,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
20,Burlington,,Simsbury,2010-11,,10,1,0,0,1,0,,1,0,0,0,0,3,0,2,2,
20,Burlington,,Southington,2010-11,,2,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,
20,Burlington,,Washington,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,2,0,1,0,
20,Burlington,,Waterbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
20,Burlington,,West Hartford,2010-11,,30,4,0,1,1,2,,1,1,1,2,2,2,4,5,4,
20,Burlington,,West Simsbury,2010-11,,6,1,0,0,0,1,,1,1,0,0,1,0,0,0,1,
20,Burlington,,Windsor,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,1,0,2,1,
20,Burlington,,Woodstock,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
21,Canaan,,Bethlehem,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,
21,Canaan,,Kent,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,
21,Canaan,,Lakeville,2010-11,,16,0,0,2,0,0,,0,3,1,1,1,4,1,0,3,
21,Canaan,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
21,Canaan,,Salisbury,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,
21,Canaan,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
22,Canterbury,,Baltic,2010-11,,10,1,1,0,1,2,,0,0,0,3,2,0,0,0,0,
22,Canterbury,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
22,Canterbury,,Danielson,2010-11,,3,0,0,0,0,1,,1,0,0,0,1,0,0,0,0,
22,Canterbury,,Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
22,Canterbury,,Middletown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
22,Canterbury,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
22,Canterbury,,Norwich,2010-11,,11,1,2,1,2,0,,3,0,1,0,1,0,0,0,0,
22,Canterbury,,Pomfret,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,
22,Canterbury,,Taftville,2010-11,,6,1,1,1,2,0,,0,0,0,0,1,0,0,0,0,
22,Canterbury,,Uncasville,2010-11,,4,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,
22,Canterbury,,Willimantic,2010-11,,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,
23,Canton,,Avon,2010-11,,22,8,0,1,0,0,,0,2,2,1,0,1,0,5,2,
23,Canton,,Bristol,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,0,1,1,2,
23,Canton,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
23,Canton,,Hartford,2010-11,,4,0,0,0,0,0,,0,0,0,1,0,0,0,2,1,
23,Canton,,Litchfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
23,Canton,,Madison,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
23,Canton,,New Britain,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
23,Canton,,New Haven,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
23,Canton,,Simsbury,2010-11,,45,10,1,2,0,1,,5,4,3,2,2,4,2,4,5,
23,Canton,,South Kent,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
23,Canton,,Southington,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
23,Canton,,West Hartford,2010-11,,39,3,1,0,2,1,,0,2,6,3,1,5,3,5,7,
23,Canton,,West Simsbury,2010-11,,21,7,0,1,0,2,,1,1,2,1,0,2,2,1,1,
23,Canton,,Wethersfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
23,Canton,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
23,Canton,,Winsted,2010-11,,3,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,
24,Chaplin,,Baltic,2010-11,,2,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,
24,Chaplin,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
24,Chaplin,,Danielson,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
24,Chaplin,,Manchester,2010-11,,2,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,
24,Chaplin,,Pomfret,2010-11,,5,0,0,0,0,0,,0,0,1,0,1,1,1,1,0,
24,Chaplin,,Thompson,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
24,Chaplin,,Uncasville,2010-11,,3,0,0,0,0,0,,0,0,0,0,1,0,1,0,1,
25,Cheshire,,Avon,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,1,
25,Cheshire,,Bethlehem,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
25,Cheshire,,Bristol,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,1,1,2,1,
25,Cheshire,,Cheshire,2010-11,,318,21,36,31,17,25,,28,29,27,35,24,16,8,15,6,
25,Cheshire,,Easton,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
25,Cheshire,,Fairfield,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
25,Cheshire,,Farmington,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,2,0,2,0,
25,Cheshire,,Hamden,2010-11,,42,4,1,1,1,0,,0,1,2,1,3,8,6,11,3,
25,Cheshire,,Lakeville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
25,Cheshire,,Litchfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
25,Cheshire,,Meridan,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
25,Cheshire,,Meriden,2010-11,,5,0,0,1,0,0,,1,1,1,1,0,0,0,0,0,
25,Cheshire,,Middlebury,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,
25,Cheshire,,Middlefield,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
25,Cheshire,,Middletown,2010-11,,80,0,0,0,0,0,,0,0,0,0,0,30,10,18,22,
25,Cheshire,,Milford,2010-11,,3,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,
25,Cheshire,,New Haven,2010-11,,22,0,0,0,0,1,,1,1,1,1,5,3,0,2,7,
25,Cheshire,,Norwalk,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
25,Cheshire,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
25,Cheshire,,Southington,2010-11,,3,0,0,2,0,0,,0,0,0,0,1,0,0,0,0,
25,Cheshire,,Thompson,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
25,Cheshire,,Union City,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
25,Cheshire,,Wallingford,2010-11,,33,0,0,1,1,0,,0,0,0,0,0,5,12,4,10,
25,Cheshire,,Waterbury,2010-11,,44,2,4,0,2,2,,4,3,1,3,5,4,6,4,4,
25,Cheshire,,Watertown,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,
25,Cheshire,,West Hartford,2010-11,,8,1,0,0,0,0,,0,0,0,0,0,1,1,2,3,
25,Cheshire,,West Haven,2010-11,,14,0,1,0,0,1,,1,0,0,0,0,3,4,2,2,
25,Cheshire,,Wethersfield,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
25,Cheshire,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
25,Cheshire,,Woodbridge,2010-11,,6,0,0,1,1,2,,1,1,0,0,0,0,0,0,0,
26,Chester,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
26,Chester,,Madison,2010-11,,2,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,
26,Chester,,Middletown,2010-11,,15,0,0,0,0,0,,0,0,0,0,0,10,4,0,1,
26,Chester,,New Haven,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
26,Chester,,New London,2010-11,,11,0,0,0,0,0,,0,0,0,2,0,0,3,5,1,
26,Chester,,Old Saybrook,2010-11,,8,3,2,0,1,0,,0,1,0,0,1,0,0,0,0,
26,Chester,,Portland,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
26,Chester,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
27,Clinton,,Deep River,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
27,Clinton,,Hamden,2010-11,,4,0,1,0,1,1,,0,0,0,0,0,1,0,0,0,
27,Clinton,,Hartford,2010-11,,2,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,
27,Clinton,,Madison,2010-11,,39,3,4,3,2,4,,2,5,7,4,4,0,0,0,1,
27,Clinton,,Middletown,2010-11,,54,0,0,0,0,0,,0,0,0,0,0,22,10,8,14,
27,Clinton,,Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
27,Clinton,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
27,Clinton,,New Haven,2010-11,,4,0,0,1,0,0,,1,0,0,1,0,0,1,0,0,
27,Clinton,,New London,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,0,2,0,
27,Clinton,,Oakdale,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
27,Clinton,,Old Saybrook,2010-11,,28,4,5,2,3,2,,6,0,4,1,1,0,0,0,0,
27,Clinton,,Orange,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
27,Clinton,,Quaker Hill,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
27,Clinton,,Stonington,2010-11,,2,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,
27,Clinton,,Stratford,2010-11,,2,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,
27,Clinton,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
27,Clinton,,Waterbury,2010-11,,2,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,
27,Clinton,,West Hartford,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
27,Clinton,,West Haven,2010-11,,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,
27,Clinton,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
28,Colchester,,Baltic,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
28,Colchester,,Cromwell,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
28,Colchester,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
28,Colchester,,Hartford,2010-11,,2,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,
28,Colchester,,Hebron,2010-11,,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,
28,Colchester,,Kensington,2010-11,,2,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,
28,Colchester,,Madison,2010-11,,2,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,
28,Colchester,,Manchester,2010-11,,10,0,2,0,1,0,,0,0,0,1,0,3,0,2,1,
28,Colchester,,Mansfield,2010-11,,2,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,
28,Colchester,,Middlefield,2010-11,,2,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,
28,Colchester,,Middletown,2010-11,,25,0,0,1,0,0,,0,0,0,0,0,6,6,10,2,
28,Colchester,,New London,2010-11,,4,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,
28,Colchester,,Newington,2010-11,,8,0,0,0,0,1,,0,1,0,1,3,0,1,0,1,
28,Colchester,,Norwich,2010-11,,10,3,4,0,1,0,,0,1,0,0,1,0,0,0,0,
28,Colchester,,Oakdale,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
28,Colchester,,Old Saybrook,2010-11,,5,2,1,0,0,0,,0,0,1,0,1,0,0,0,0,
28,Colchester,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
28,Colchester,,Quaker Hill,2010-11,,2,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,
28,Colchester,,Taftville,2010-11,,30,2,1,2,3,4,,5,2,4,3,4,0,0,0,0,
28,Colchester,,Uncasville,2010-11,,16,0,0,0,0,0,,0,0,2,0,0,1,5,5,3,
28,Colchester,,Wallingford,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
28,Colchester,,West Hartford,2010-11,,7,1,0,0,1,1,,1,1,0,0,0,0,1,1,0,
28,Colchester,,Wethersfield,2010-11,,2,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,
28,Colchester,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
29,Colebrook,,Bethlehem,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
29,Colebrook,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
29,Colebrook,,Winsted,2010-11,,12,2,1,0,1,2,,2,2,1,1,0,0,0,0,0,
30,Columbia,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
30,Columbia,,Hartford,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
30,Columbia,,Manchester,2010-11,,8,0,0,1,1,0,,0,0,0,0,0,1,2,0,3,
30,Columbia,,Mansfield,2010-11,,11,2,1,3,0,2,,2,1,0,0,0,0,0,0,0,
30,Columbia,,Meridan,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
30,Columbia,,Middletown,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,2,0,2,0,
30,Columbia,,Newington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
30,Columbia,,Norwich,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
30,Columbia,,Simsbury,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,
30,Columbia,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
30,Columbia,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
30,Columbia,,Wethersfield,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
30,Columbia,,Willimantic,2010-11,,11,3,0,0,2,3,,2,0,0,0,1,0,0,0,0,
30,Columbia,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
31,Cornwall,,Kent,2010-11,,7,0,0,0,0,0,,0,0,0,0,0,0,1,3,3,
31,Cornwall,,Lakeville,2010-11,,9,1,0,0,0,1,,1,0,1,2,1,2,0,0,0,
31,Cornwall,,Middlebury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
31,Cornwall,,New Preston,2010-11,,10,1,1,0,1,0,,2,1,0,0,4,0,0,0,0,
31,Cornwall,,Washington,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,
31,Cornwall,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
32,Coventry,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
32,Coventry,,East Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
32,Coventry,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
32,Coventry,,Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
32,Coventry,,Hebron,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
32,Coventry,,Manchester,2010-11,,90,3,6,7,5,5,,7,5,8,5,7,8,5,12,7,
32,Coventry,,Meridan,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
32,Coventry,,Middletown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,
32,Coventry,,Rockville,2010-11,,6,1,2,0,2,0,,0,1,0,0,0,0,0,0,0,
32,Coventry,,West Hartford,2010-11,,6,0,1,0,1,0,,0,1,0,1,1,0,0,0,1,
32,Coventry,,Wethersfield,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
32,Coventry,,Willimantic,2010-11,,2,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,
33,Cromwell,,Cheshire,2010-11,,3,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,
33,Cromwell,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
33,Cromwell,,Hartford,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,
33,Cromwell,,Kensington,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
33,Cromwell,,Meriden,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
33,Cromwell,,Middlefield,2010-11,,7,0,1,0,0,0,,0,1,0,4,1,0,0,0,0,
33,Cromwell,,Middletown,2010-11,,45,1,2,0,1,1,,4,1,1,0,3,4,11,8,8,
33,Cromwell,,Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
33,Cromwell,,New Britain,2010-11,,2,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,
33,Cromwell,,Newington,2010-11,,4,0,1,0,0,2,,0,0,0,1,0,0,0,0,0,
33,Cromwell,,Orange,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
33,Cromwell,,Plainville,2010-11,,2,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,
